{'BM': 19605698.077646073, 'ijk': (6, '-', 22, '-', 3)}
{'BM': -40127179.38070963, 'ijk': (13, '-', 18, '-', 29)}
{'BM': -40130318.22153163, 'ijk': (17, '-', 26, '-', 8)}
{'BM': -40137088.91742043, 'ijk': (6, '-', 2, '-', 20)}
{'BM': -40138953.72733745, 'ijk': (12, '-', 11, '-', 6)}
{'BM': -40145958.75921994, 'ijk': (8, '-', 8, '-', 29)}
{'BM': -40149114.36949946, 'ijk': (11, '-', 11, '-', 15)}
{'BM': -40152573.997245006, 'ijk': (12, '-', 15, '-', 24)}
{'BM': -40155445.00269832, 'ijk': (14, '-', 15, '-', 6)}
{'BM': -40173489.7556765, 'ijk': (7, '-', 4, '-', 20)}
{'BM': -40180678.09854414, 'ijk': (14, '-', 19, '-', 24)}
{'BM': -40183142.657123044, 'ijk': (11, '-', 8, '-', 1)}
{'BM': -40188300.655658714, 'ijk': (16, '-', 28, '-', 20)}
{'BM': -40197079.97684418, 'ijk': (13, '-', 17, '-', 1)}
{'BM': -40198417.74370819, 'ijk': (12, '-', 13, '-', 15)}
{'BM': -40202633.54869428, 'ijk': (11, '-', 9, '-', 6)}
{'BM': -40208095.69594745, 'ijk': (17, '-', 23, '-', 4)}
{'BM': -40209252.45389826, 'ijk': (14, '-', 21, '-', 29)}
{'BM': -40219370.98060092, 'ijk': (10, '-', 12, '-', 29)}
{'BM': -40231467.673963405, 'ijk': (17, '-', 28, '-', 11)}
{'BM': -40231753.680794574, 'ijk': (7, '-', 2, '-', 11)}
{'BM': -40237263.04870871, 'ijk': (13, '-', 13, '-', 6)}
{'BM': -40237362.01357897, 'ijk': (9, '-', 10, '-', 29)}
{'BM': -40238821.72568621, 'ijk': (16, '-', 22, '-', 12)}
{'BM': -40254859.197996005, 'ijk': (15, '-', 27, '-', 28)}
{'BM': -40255990.43952948, 'ijk': (15, '-', 19, '-', 15)}
{'BM': -40256752.52065217, 'ijk': (15, '-', 24, '-', 24)}
{'BM': -40262640.115430824, 'ijk': (9, '-', 8, '-', 20)}
{'BM': -40272657.848687574, 'ijk': (8, '-', 6, '-', 20)}
{'BM': -40280704.02117065, 'ijk': (10, '-', 10, '-', 20)}
{'BM': -40295384.28750393, 'ijk': (12, '-', 11, '-', 1)}
{'BM': -40300961.31604677, 'ijk': (18, '-', 29, '-', 3)}
{'BM': -40310219.445937246, 'ijk': (17, '-', 25, '-', 7)}
{'BM': -40322479.42164922, 'ijk': (13, '-', 15, '-', 15)}
{'BM': -40324450.090942204, 'ijk': (16, '-', 21, '-', 11)}
{'BM': -40330395.92870691, 'ijk': (8, '-', 4, '-', 11)}
{'BM': -40331812.725719295, 'ijk': (16, '-', 27, '-', 19)}
{'BM': -40337363.21946529, 'ijk': (15, '-', 21, '-', 20)}
{'BM': -40342215.51131164, 'ijk': (8, '-', 2, '-', 2)}
{'BM': -40375760.87837104, 'ijk': (12, '-', 12, '-', 11)}
{'BM': -40382184.2653629, 'ijk': (5, '-', 1, '-', 25)}
{'BM': -40391505.97838742, 'ijk': (10, '-', 6, '-', 2)}
{'BM': -40392638.60664206, 'ijk': (15, '-', 26, '-', 27)}
{'BM': -40394320.155305326, 'ijk': (15, '-', 17, '-', 6)}
{'BM': -40397502.179470494, 'ijk': (9, '-', 4, '-', 2)}
{'BM': -40399297.12236137, 'ijk': (6, '-', 3, '-', 25)}
{'BM': -40399714.6053921, 'ijk': (14, '-', 16, '-', 11)}
{'BM': -40403069.111305535, 'ijk': (14, '-', 20, '-', 28)}
{'BM': -40411973.37869218, 'ijk': (11, '-', 12, '-', 20)}
{'BM': -40414318.57158444, 'ijk': (9, '-', 6, '-', 11)}
{'BM': -40415165.99752361, 'ijk': (12, '-', 16, '-', 29)}
{'BM': -40436199.11300768, 'ijk': (8, '-', 7, '-', 25)}
{'BM': -40448776.5780889, 'ijk': (9, '-', 9, '-', 25)}
{'BM': -40451990.31178186, 'ijk': (11, '-', 14, '-', 29)}
{'BM': -40464971.66350497, 'ijk': (15, '-', 23, '-', 23)}
{'BM': -40466118.19481115, 'ijk': (11, '-', 10, '-', 11)}
{'BM': -40466221.66690148, 'ijk': (13, '-', 16, '-', 20)}
{'BM': -40472219.0767, 'ijk': (10, '-', 8, '-', 11)}
{'BM': -40477479.73478228, 'ijk': (7, '-', 3, '-', 16)}
{'BM': -40478579.38983615, 'ijk': (6, '-', 1, '-', 16)}
{'BM': -40481243.269719265, 'ijk': (16, '-', 24, '-', 15)}
{'BM': -40487111.76169788, 'ijk': (12, '-', 14, '-', 20)}
{'BM': -40495667.56900577, 'ijk': (17, '-', 24, '-', 6)}
{'BM': -40498095.596654445, 'ijk': (7, '-', 5, '-', 25)}
{'BM': -40505673.51300806, 'ijk': (17, '-', 25, '-', 2)}
{'BM': -40507633.79803469, 'ijk': (12, '-', 10, '-', 2)}
{'BM': -40536237.9972693, 'ijk': (11, '-', 8, '-', 2)}
{'BM': -40543638.523195595, 'ijk': (15, '-', 20, '-', 19)}
{'BM': -40545841.38591957, 'ijk': (16, '-', 26, '-', 18)}
{'BM': -40552339.787823625, 'ijk': (13, '-', 12, '-', 2)}
{'BM': -40563916.10022517, 'ijk': (8, '-', 5, '-', 16)}
{'BM': -40576411.57993606, 'ijk': (7, '-', 1, '-', 7)}
{'BM': -40586140.38977106, 'ijk': (12, '-', 13, '-', 16)}
{'BM': -40593156.705440864, 'ijk': (16, '-', 23, '-', 14)}
{'BM': -40594944.44290468, 'ijk': (17, '-', 26, '-', 9)}
{'BM': -40596879.27459248, 'ijk': (13, '-', 14, '-', 11)}
{'BM': -40602933.207486324, 'ijk': (16, '-', 29, '-', 22)}
{'BM': -40604858.83731283, 'ijk': (18, '-', 29, '-', 4)}
{'BM': -40607397.30186616, 'ijk': (10, '-', 11, '-', 25)}
{'BM': -40608470.80872264, 'ijk': (17, '-', 27, '-', 10)}
{'BM': -40618487.401832014, 'ijk': (16, '-', 19, '-', 6)}
{'BM': -40620208.937771924, 'ijk': (8, '-', 3, '-', 7)}
{'BM': -40622839.28038678, 'ijk': (11, '-', 13, '-', 25)}
{'BM': -40625263.90334232, 'ijk': (10, '-', 9, '-', 16)}
{'BM': -40635523.67459729, 'ijk': (17, '-', 23, '-', 5)}
{'BM': -40637103.87421919, 'ijk': (9, '-', 7, '-', 16)}
{'BM': -40655283.9816878, 'ijk': (12, '-', 15, '-', 25)}
{'BM': -40657659.88381528, 'ijk': (14, '-', 17, '-', 16)}
{'BM': -40672970.92622554, 'ijk': (10, '-', 7, '-', 7)}
{'BM': -40681466.97626643, 'ijk': (16, '-', 19, '-', 7)}
{'BM': -40686528.28003364, 'ijk': (17, '-', 29, '-', 13)}
{'BM': -40688334.56652257, 'ijk': (14, '-', 15, '-', 7)}
{'BM': -40694856.70070072, 'ijk': (9, '-', 5, '-', 7)}
{'BM': -40706616.455895014, 'ijk': (15, '-', 25, '-', 26)}
{'BM': -40711432.44299247, 'ijk': (13, '-', 17, '-', 25)}
{'BM': -40712464.120647386, 'ijk': (16, '-', 20, '-', 10)}
{'BM': -40719807.37326823, 'ijk': (12, '-', 11, '-', 7)}
{'BM': -40719960.087173425, 'ijk': (14, '-', 19, '-', 25)}
{'BM': -40754676.999001436, 'ijk': (15, '-', 19, '-', 16)}
{'BM': -40758587.55767113, 'ijk': (15, '-', 22, '-', 22)}
{'BM': -40763587.64787668, 'ijk': (14, '-', 18, '-', 20)}
{'BM': -40766446.81459151, 'ijk': (14, '-', 18, '-', 21)}
{'BM': -40774437.336068034, 'ijk': (6, '-', 2, '-', 21)}
{'BM': -40774617.33283911, 'ijk': (11, '-', 11, '-', 16)}
{'BM': -40781338.429217316, 'ijk': (16, '-', 28, '-', 21)}
{'BM': -40781858.82949942, 'ijk': (11, '-', 12, '-', 21)}
{'BM': -40797786.84576903, 'ijk': (11, '-', 9, '-', 7)}
{'BM': -40798254.66585272, 'ijk': (16, '-', 22, '-', 13)}
{'BM': -40816821.9960154, 'ijk': (15, '-', 18, '-', 11)}
{'BM': -40821117.172084615, 'ijk': (15, '-', 27, '-', 29)}
{'BM': -40826296.28530289, 'ijk': (14, '-', 23, '-', 1)}
{'BM': -40829161.24184461, 'ijk': (15, '-', 21, '-', 21)}
{'BM': -40833911.336902015, 'ijk': (9, '-', 8, '-', 21)}
{'BM': -40848832.89429095, 'ijk': (7, '-', 4, '-', 21)}
{'BM': -40871385.712068416, 'ijk': (16, '-', 25, '-', 17)}
{'BM': -40872498.89789361, 'ijk': (13, '-', 15, '-', 16)}
{'BM': -40878616.87498476, 'ijk': (16, '-', 24, '-', 16)}
{'BM': -40880655.7262643, 'ijk': (7, '-', 2, '-', 12)}
{'BM': -40892090.635594554, 'ijk': (9, '-', 6, '-', 12)}
{'BM': -40900787.441615425, 'ijk': (15, '-', 17, '-', 7)}
{'BM': -40901558.06735647, 'ijk': (15, '-', 24, '-', 25)}
{'BM': -40905641.94265506, 'ijk': (8, '-', 6, '-', 21)}
{'BM': -40911238.75437961, 'ijk': (17, '-', 28, '-', 12)}
{'BM': -40913301.940091275, 'ijk': (17, '-', 25, '-', 8)}
{'BM': -40918165.42657771, 'ijk': (17, '-', 22, '-', 4)}
{'BM': -40921060.42656686, 'ijk': (10, '-', 8, '-', 12)}
{'BM': -40924662.89108631, 'ijk': (14, '-', 14, '-', 2)}
{'BM': -40934516.708447084, 'ijk': (10, '-', 10, '-', 21)}
{'BM': -40936608.403256446, 'ijk': (17, '-', 22, '-', 3)}
{'BM': -40939267.79259119, 'ijk': (17, '-', 27, '-', 11)}
{'BM': -40940138.3198015, 'ijk': (18, '-', 28, '-', 3)}
{'BM': -40947349.30466156, 'ijk': (8, '-', 2, '-', 3)}
{'BM': -40948523.10913561, 'ijk': (8, '-', 4, '-', 12)}
{'BM': -40954081.30947214, 'ijk': (11, '-', 10, '-', 12)}
{'BM': -40961388.14031308, 'ijk': (12, '-', 14, '-', 21)}
{'BM': -40976291.90279721, 'ijk': (16, '-', 27, '-', 20)}
{'BM': -40990047.06532418, 'ijk': (5, '-', 1, '-', 26)}
{'BM': -40998699.12952878, 'ijk': (14, '-', 20, '-', 29)}
{'BM': -41001560.25370381, 'ijk': (13, '-', 13, '-', 7)}
{'BM': -41031373.821805805, 'ijk': (9, '-', 4, '-', 3)}
{'BM': -41033100.1139242, 'ijk': (16, '-', 21, '-', 12)}
{'BM': -41042597.46269716, 'ijk': (7, '-', 5, '-', 26)}
{'BM': -41043444.923542775, 'ijk': (10, '-', 6, '-', 3)}
{'BM': -41049673.10752524, 'ijk': (13, '-', 16, '-', 1)}
{'BM': -41051284.67304896, 'ijk': (16, '-', 23, '-', 15)}
{'BM': -41066779.98395374, 'ijk': (11, '-', 8, '-', 3)}
{'BM': -41068573.76088269, 'ijk': (6, '-', 1, '-', 17)}
{'BM': -41072343.391137846, 'ijk': (17, '-', 24, '-', 7)}
{'BM': -41074123.264492124, 'ijk': (13, '-', 16, '-', 21)}
{'BM': -41082982.443085015, 'ijk': (6, '-', 3, '-', 26)}
{'BM': -41093914.3322458, 'ijk': (10, '-', 11, '-', 26)}
{'BM': -41095041.05421539, 'ijk': (8, '-', 5, '-', 17)}
{'BM': -41096589.95119764, 'ijk': (12, '-', 12, '-', 12)}
{'BM': -41107741.01227489, 'ijk': (8, '-', 7, '-', 26)}
{'BM': -41109323.25652321, 'ijk': (15, '-', 23, '-', 24)}
{'BM': -41125515.0603883, 'ijk': (12, '-', 10, '-', 3)}
{'BM': -41135178.91150192, 'ijk': (7, '-', 3, '-', 17)}
{'BM': -41137806.970721625, 'ijk': (16, '-', 29, '-', 23)}
{'BM': -41143468.89419592, 'ijk': (13, '-', 14, '-', 12)}
{'BM': -41143610.51814815, 'ijk': (13, '-', 17, '-', 26)}
{'BM': -41155607.78770226, 'ijk': (13, '-', 12, '-', 3)}
{'BM': -41156122.50221373, 'ijk': (14, '-', 16, '-', 12)}
{'BM': -41161922.19133113, 'ijk': (16, '-', 26, '-', 19)}
{'BM': -41176876.649032354, 'ijk': (15, '-', 26, '-', 28)}
{'BM': -41182667.45129447, 'ijk': (7, '-', 1, '-', 8)}
{'BM': -41184571.39857641, 'ijk': (15, '-', 19, '-', 17)}
{'BM': -41187628.92297282, 'ijk': (15, '-', 20, '-', 20)}
{'BM': -41191941.27164662, 'ijk': (17, '-', 29, '-', 14)}
{'BM': -41200768.449566156, 'ijk': (16, '-', 20, '-', 11)}
{'BM': -41205212.03613989, 'ijk': (17, '-', 26, '-', 10)}
{'BM': -41217521.44876819, 'ijk': (8, '-', 3, '-', 8)}
{'BM': -41222258.68111189, 'ijk': (9, '-', 7, '-', 17)}
{'BM': -41230191.61795967, 'ijk': (15, '-', 18, '-', 12)}
{'BM': -41231345.29601169, 'ijk': (11, '-', 13, '-', 26)}
{'BM': -41248441.825037345, 'ijk': (9, '-', 5, '-', 8)}
{'BM': -41250750.11982003, 'ijk': (13, '-', 13, '-', 8)}
{'BM': -41261874.07281936, 'ijk': (14, '-', 19, '-', 26)}
{'BM': -41269279.17934049, 'ijk': (9, '-', 9, '-', 26)}
{'BM': -41275460.844408296, 'ijk': (15, '-', 25, '-', 27)}
{'BM': -41281267.4039149, 'ijk': (12, '-', 11, '-', 8)}
{'BM': -41288962.64275464, 'ijk': (10, '-', 9, '-', 17)}
{'BM': -41306938.42134887, 'ijk': (15, '-', 22, '-', 23)}
{'BM': -41316448.14295438, 'ijk': (15, '-', 17, '-', 8)}
{'BM': -41317044.342339255, 'ijk': (11, '-', 11, '-', 17)}
{'BM': -41333006.723752104, 'ijk': (18, '-', 29, '-', 5)}
{'BM': -41333400.95231147, 'ijk': (16, '-', 28, '-', 22)}
{'BM': -41338767.45127081, 'ijk': (6, '-', 2, '-', 22)}
{'BM': -41349962.8422476, 'ijk': (11, '-', 9, '-', 8)}
{'BM': -41350515.332461536, 'ijk': (13, '-', 15, '-', 17)}
{'BM': -41360439.71549059, 'ijk': (7, '-', 4, '-', 22)}
{'BM': -41367779.84279425, 'ijk': (10, '-', 7, '-', 8)}
{'BM': -41369224.31841116, 'ijk': (12, '-', 15, '-', 26)}
{'BM': -41371238.39007502, 'ijk': (17, '-', 23, '-', 6)}
{'BM': -41381334.091479175, 'ijk': (16, '-', 19, '-', 2)}
{'BM': -41382804.01756106, 'ijk': (17, '-', 28, '-', 13)}
{'BM': -41387293.92121728, 'ijk': (17, '-', 25, '-', 9)}
{'BM': -41395227.68522002, 'ijk': (8, '-', 6, '-', 22)}
{'BM': -41407415.999501385, 'ijk': (15, '-', 16, '-', 2)}
{'BM': -41411419.00221494, 'ijk': (14, '-', 17, '-', 17)}
{'BM': -41430767.70879647, 'ijk': (16, '-', 22, '-', 14)}
{'BM': -41436593.26886772, 'ijk': (7, '-', 2, '-', 13)}
{'BM': -41464642.9592632, 'ijk': (8, '-', 4, '-', 13)}
{'BM': -41475088.545804776, 'ijk': (14, '-', 14, '-', 3)}
{'BM': -41476965.64414703, 'ijk': (17, '-', 22, '-', 5)}
{'BM': -41479798.753923856, 'ijk': (9, '-', 6, '-', 13)}
{'BM': -41479865.4248657, 'ijk': (16, '-', 25, '-', 18)}
{'BM': -41484304.48658034, 'ijk': (17, '-', 24, '-', 2)}
{'BM': -41485138.697736815, 'ijk': (15, '-', 24, '-', 26)}
{'BM': -41490940.30895048, 'ijk': (9, '-', 8, '-', 22)}
{'BM': -41497683.40798076, 'ijk': (10, '-', 10, '-', 22)}
{'BM': -41533823.39225446, 'ijk': (15, '-', 21, '-', 22)}
{'BM': -41536858.73204379, 'ijk': (8, '-', 2, '-', 4)}
{'BM': -41540952.80996259, 'ijk': (16, '-', 19, '-', 8)}
{'BM': -41549748.83698736, 'ijk': (12, '-', 13, '-', 17)}
{'BM': -41551387.746485844, 'ijk': (16, '-', 21, '-', 13)}
{'BM': -41552253.952941224, 'ijk': (14, '-', 22, '-', 1)}
{'BM': -41552565.20779345, 'ijk': (18, '-', 28, '-', 4)}
{'BM': -41566092.288520135, 'ijk': (5, '-', 1, '-', 27)}
{'BM': -41579292.166163474, 'ijk': (9, '-', 4, '-', 4)}
{'BM': -41579406.47570819, 'ijk': (10, '-', 8, '-', 13)}
{'BM': -41582570.20082987, 'ijk': (14, '-', 16, '-', 13)}
{'BM': -41596886.81452406, 'ijk': (14, '-', 18, '-', 22)}
{'BM': -41603905.9848661, 'ijk': (10, '-', 6, '-', 4)}
{'BM': -41607481.2164656, 'ijk': (13, '-', 14, '-', 13)}
{'BM': -41616600.079922244, 'ijk': (12, '-', 14, '-', 22)}
{'BM': -41620781.43921533, 'ijk': (6, '-', 3, '-', 27)}
{'BM': -41629509.32373093, 'ijk': (16, '-', 27, '-', 21)}
{'BM': -41630748.23077109, 'ijk': (16, '-', 24, '-', 17)}
{'BM': -41643626.1274386, 'ijk': (14, '-', 15, '-', 8)}
{'BM': -41647543.83104943, 'ijk': (12, '-', 10, '-', 1)}
{'BM': -41668557.04056793, 'ijk': (15, '-', 29, '-', 1)}
{'BM': -41669573.14639127, 'ijk': (17, '-', 27, '-', 12)}
{'BM': -41673359.057583936, 'ijk': (6, '-', 1, '-', 18)}
{'BM': -41682322.16047, 'ijk': (15, '-', 16, '-', 3)}
{'BM': -41689664.131006815, 'ijk': (16, '-', 18, '-', 3)}
{'BM': -41692230.32290239, 'ijk': (15, '-', 16, '-', 4)}
{'BM': -41693058.76664561, 'ijk': (17, '-', 24, '-', 8)}
{'BM': -41694073.136153206, 'ijk': (15, '-', 23, '-', 25)}
{'BM': -41696606.99622631, 'ijk': (9, '-', 9, '-', 27)}
{'BM': -41707229.69806745, 'ijk': (7, '-', 5, '-', 27)}
{'BM': -41717361.54394825, 'ijk': (15, '-', 26, '-', 29)}
{'BM': -41718184.13968737, 'ijk': (10, '-', 11, '-', 27)}
{'BM': -41721612.96327158, 'ijk': (11, '-', 10, '-', 13)}
{'BM': -41721716.00969319, 'ijk': (15, '-', 20, '-', 21)}
{'BM': -41722328.05684665, 'ijk': (8, '-', 5, '-', 18)}
{'BM': -41722831.97091651, 'ijk': (15, '-', 18, '-', 13)}
{'BM': -41727720.52618841, 'ijk': (8, '-', 7, '-', 27)}
{'BM': -41730188.29645786, 'ijk': (11, '-', 12, '-', 22)}
{'BM': -41731422.363896556, 'ijk': (7, '-', 3, '-', 18)}
{'BM': -41748359.61143937, 'ijk': (13, '-', 16, '-', 22)}
{'BM': -41757453.690847114, 'ijk': (17, '-', 23, '-', 7)}
{'BM': -41764572.18535819, 'ijk': (7, '-', 1, '-', 9)}
{'BM': -41766345.66405248, 'ijk': (12, '-', 12, '-', 13)}
{'BM': -41775556.26433942, 'ijk': (12, '-', 10, '-', 4)}
{'BM': -41785138.85395611, 'ijk': (11, '-', 8, '-', 4)}
{'BM': -41789120.477699384, 'ijk': (10, '-', 9, '-', 18)}
{'BM': -41789185.712745145, 'ijk': (12, '-', 15, '-', 27)}
{'BM': -41790696.057995886, 'ijk': (18, '-', 27, '-', 3)}
{'BM': -41797391.03134714, 'ijk': (11, '-', 11, '-', 18)}
{'BM': -41802623.03038118, 'ijk': (16, '-', 26, '-', 20)}
{'BM': -41811705.61853863, 'ijk': (9, '-', 5, '-', 9)}
{'BM': -41821831.19260666, 'ijk': (12, '-', 13, '-', 18)}
{'BM': -41823485.90301227, 'ijk': (9, '-', 7, '-', 18)}
{'BM': -41832394.74496866, 'ijk': (16, '-', 29, '-', 24)}
{'BM': -41837527.761590295, 'ijk': (13, '-', 17, '-', 27)}
{'BM': -41850796.52670178, 'ijk': (15, '-', 25, '-', 28)}
{'BM': -41852293.51972735, 'ijk': (13, '-', 12, '-', 4)}
{'BM': -41853683.14413218, 'ijk': (8, '-', 3, '-', 9)}
{'BM': -41867541.45474454, 'ijk': (13, '-', 15, '-', 18)}
{'BM': -41871141.000545375, 'ijk': (17, '-', 29, '-', 15)}
{'BM': -41872341.00534606, 'ijk': (10, '-', 7, '-', 9)}
{'BM': -41876492.55486229, 'ijk': (16, '-', 23, '-', 16)}
{'BM': -41891522.60000252, 'ijk': (16, '-', 20, '-', 12)}
{'BM': -41910316.45410164, 'ijk': (13, '-', 15, '-', 1)}
{'BM': -41915421.94880258, 'ijk': (11, '-', 13, '-', 27)}
{'BM': -41922390.657732226, 'ijk': (14, '-', 14, '-', 4)}
{'BM': -41925744.84747354, 'ijk': (15, '-', 22, '-', 24)}
{'BM': -41926393.59696581, 'ijk': (17, '-', 21, '-', 3)}
{'BM': -41944709.41641307, 'ijk': (11, '-', 9, '-', 9)}
{'BM': -41948817.64306531, 'ijk': (6, '-', 2, '-', 23)}
{'BM': -41950399.82874306, 'ijk': (14, '-', 18, '-', 23)}
{'BM': -41957982.75130364, 'ijk': (16, '-', 25, '-', 19)}
{'BM': -41959061.16833136, 'ijk': (14, '-', 17, '-', 18)}
{'BM': -41975162.95803592, 'ijk': (17, '-', 26, '-', 11)}
{'BM': -41992209.02815449, 'ijk': (14, '-', 15, '-', 9)}
{'BM': -41992478.393932566, 'ijk': (13, '-', 13, '-', 9)}
{'BM': -41993634.337510265, 'ijk': (16, '-', 22, '-', 15)}
{'BM': -41996751.88803993, 'ijk': (18, '-', 29, '-', 6)}
{'BM': -42006703.24597338, 'ijk': (7, '-', 4, '-', 23)}
{'BM': -42010482.18237734, 'ijk': (17, '-', 21, '-', 4)}
{'BM': -42015516.71198683, 'ijk': (17, '-', 25, '-', 10)}
{'BM': -42021320.57106909, 'ijk': (9, '-', 6, '-', 14)}
{'BM': -42022899.79164719, 'ijk': (16, '-', 28, '-', 23)}
{'BM': -42031473.649847694, 'ijk': (7, '-', 2, '-', 14)}
{'BM': -42047940.703192934, 'ijk': (8, '-', 4, '-', 14)}
{'BM': -42048499.97840251, 'ijk': (16, '-', 27, '-', 22)}
{'BM': -42052742.835647754, 'ijk': (15, '-', 24, '-', 27)}
{'BM': -42060208.94407677, 'ijk': (12, '-', 11, '-', 9)}
{'BM': -42060939.16723896, 'ijk': (14, '-', 19, '-', 27)}
{'BM': -42061574.29545873, 'ijk': (8, '-', 6, '-', 23)}
{'BM': -42070814.58874303, 'ijk': (15, '-', 21, '-', 23)}
{'BM': -42090918.03360549, 'ijk': (18, '-', 28, '-', 5)}
{'BM': -42106425.57818425, 'ijk': (10, '-', 10, '-', 23)}
{'BM': -42117089.496896796, 'ijk': (16, '-', 18, '-', 4)}
{'BM': -42129086.7287061, 'ijk': (9, '-', 8, '-', 23)}
{'BM': -42138614.59436557, 'ijk': (10, '-', 8, '-', 14)}
{'BM': -42140904.351446405, 'ijk': (8, '-', 2, '-', 5)}
{'BM': -42152735.445464715, 'ijk': (16, '-', 21, '-', 14)}
{'BM': -42153267.60409739, 'ijk': (11, '-', 10, '-', 14)}
{'BM': -42155996.98651691, 'ijk': (15, '-', 17, '-', 9)}
{'BM': -42178859.92704788, 'ijk': (9, '-', 4, '-', 5)}
{'BM': -42189472.85527514, 'ijk': (12, '-', 12, '-', 14)}
{'BM': -42189642.53006752, 'ijk': (5, '-', 1, '-', 28)}
{'BM': -42200505.53447201, 'ijk': (15, '-', 20, '-', 22)}
{'BM': -42201870.11429694, 'ijk': (11, '-', 12, '-', 23)}
{'BM': -42206402.32704198, 'ijk': (17, '-', 28, '-', 14)}
{'BM': -42212932.61546717, 'ijk': (13, '-', 14, '-', 14)}
{'BM': -42214644.65001144, 'ijk': (10, '-', 6, '-', 5)}
{'BM': -42221688.54672912, 'ijk': (15, '-', 23, '-', 26)}
{'BM': -42224944.895316444, 'ijk': (6, '-', 3, '-', 28)}
{'BM': -42244796.732237116, 'ijk': (17, '-', 22, '-', 6)}
{'BM': -42251153.198363535, 'ijk': (16, '-', 24, '-', 18)}
{'BM': -42255288.08345563, 'ijk': (13, '-', 16, '-', 23)}
{'BM': -42255533.33227971, 'ijk': (16, '-', 19, '-', 9)}
{'BM': -42256573.735303454, 'ijk': (16, '-', 26, '-', 21)}
{'BM': -42272233.12605143, 'ijk': (6, '-', 1, '-', 19)}
{'BM': -42272932.77612279, 'ijk': (7, '-', 5, '-', 28)}
{'BM': -42282113.65254632, 'ijk': (12, '-', 14, '-', 23)}
{'BM': -42299530.94267578, 'ijk': (17, '-', 24, '-', 9)}
{'BM': -42300921.94291901, 'ijk': (12, '-', 10, '-', 5)}
{'BM': -42302475.331730954, 'ijk': (17, '-', 27, '-', 13)}
{'BM': -42305531.247051306, 'ijk': (10, '-', 11, '-', 28)}
{'BM': -42329668.60761873, 'ijk': (7, '-', 3, '-', 19)}
{'BM': -42339245.01046027, 'ijk': (10, '-', 9, '-', 19)}
{'BM': -42341531.14733227, 'ijk': (11, '-', 8, '-', 5)}
{'BM': -42347020.055909626, 'ijk': (11, '-', 11, '-', 19)}
{'BM': -42351257.89159952, 'ijk': (14, '-', 16, '-', 14)}
{'BM': -42353735.37676495, 'ijk': (16, '-', 29, '-', 25)}
{'BM': -42356211.415163875, 'ijk': (8, '-', 5, '-', 19)}
{'BM': -42358443.72016394, 'ijk': (15, '-', 19, '-', 18)}
{'BM': -42362078.81308382, 'ijk': (8, '-', 7, '-', 28)}
{'BM': -42365993.415324815, 'ijk': (12, '-', 15, '-', 28)}
{'BM': -42369417.3971205, 'ijk': (18, '-', 27, '-', 4)}
{'BM': -42371042.75333611, 'ijk': (8, '-', 3, '-', 10)}
{'BM': -42371487.73608196, 'ijk': (7, '-', 1, '-', 10)}
{'BM': -42375134.312881246, 'ijk': (15, '-', 25, '-', 29)}
{'BM': -42387498.727710195, 'ijk': (9, '-', 9, '-', 28)}
{'BM': -42403607.567128785, 'ijk': (15, '-', 28, '-', 1)}
{'BM': -42407059.57642243, 'ijk': (13, '-', 17, '-', 28)}
{'BM': -42410859.31518411, 'ijk': (16, '-', 23, '-', 17)}
{'BM': -42412278.4553466, 'ijk': (17, '-', 21, '-', 5)}
{'BM': -42438200.992604405, 'ijk': (14, '-', 14, '-', 5)}
{'BM': -42445652.417871185, 'ijk': (14, '-', 19, '-', 28)}
{'BM': -42452597.077749506, 'ijk': (13, '-', 12, '-', 5)}
{'BM': -42454282.38385501, 'ijk': (15, '-', 16, '-', 5)}
{'BM': -42457203.927908674, 'ijk': (16, '-', 19, '-', 10)}
{'BM': -42462153.08257102, 'ijk': (9, '-', 5, '-', 10)}
{'BM': -42469517.26089297, 'ijk': (12, '-', 11, '-', 10)}
{'BM': -42476229.32252548, 'ijk': (15, '-', 18, '-', 14)}
{'BM': -42487023.20330809, 'ijk': (9, '-', 7, '-', 19)}
{'BM': -42488046.62454885, 'ijk': (16, '-', 25, '-', 20)}
{'BM': -42489577.570714556, 'ijk': (15, '-', 17, '-', 10)}
{'BM': -42491660.32199621, 'ijk': (8, '-', 1, '-', 1)}
{'BM': -42493884.30059521, 'ijk': (17, '-', 23, '-', 8)}
{'BM': -42501670.23779537, 'ijk': (15, '-', 22, '-', 25)}
{'BM': -42510990.36236166, 'ijk': (11, '-', 13, '-', 28)}
{'BM': -42515436.91201845, 'ijk': (17, '-', 23, '-', 2)}
{'BM': -42521908.35549185, 'ijk': (17, '-', 26, '-', 12)}
{'BM': -42524566.459957935, 'ijk': (17, '-', 29, '-', 16)}
{'BM': -42527251.55498147, 'ijk': (7, '-', 4, '-', 24)}
{'BM': -42536354.128787264, 'ijk': (18, '-', 29, '-', 2)}
{'BM': -42542405.34572933, 'ijk': (9, '-', 8, '-', 24)}
{'BM': -42542548.59418067, 'ijk': (16, '-', 22, '-', 16)}
{'BM': -42544586.135032386, 'ijk': (9, '-', 3, '-', 1)}
{'BM': -42547565.3181225, 'ijk': (6, '-', 2, '-', 24)}
{'BM': -42558663.094293, 'ijk': (16, '-', 28, '-', 24)}
{'BM': -42567147.72352722, 'ijk': (10, '-', 5, '-', 1)}
{'BM': -42571087.381521575, 'ijk': (13, '-', 13, '-', 10)}
